#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum45.745[s]	Sample spectrum95.79[s]	Sample spectrum145.786[s]	Sample spectrum195.781[s]	Sample spectrum245.827[s]	Sample spectrum295.823[s]	Sample spectrum345.868[s]	Sample spectrum395.914[s]	Sample spectrum445.86[s]	Sample spectrum495.905[s]	Sample spectrum545.95[s]	Sample spectrum595.947[s]	Sample spectrum605.945[s]
394.085	25.6174	-0.746735	4.71585	1.063	5.0163	0.184488	3.69854	0	0.184488	0	4.57705	5.89482	6.77333	0	5.0163	2.83057	
394.294	25.8009	0.550257	4.45403	0	3.67712	0	8.48095	10.2278	7.60752	7.60752	3.67712	5.86067	9.35437	8.48095	10.2278	6.61575	
394.503	25.0342	1.11673	4.78657	4.93297	1.85536	4.05366	2.29502	3.17434	10.6485	2.29502	7.13127	10.6485	4.93297	4.49331	9.32956	5.3678	
394.711	25.876	0.175134	4.29604	0.315241	7.3206	7.3206	2.06658	7.3206	2.06658	6.88277	3.38009	5.13143	3.38009	6.44493	7.3206	4.61828	
394.92	25.298	0.0974021	5.05694	2.36422	4.13516	12.1044	8.56253	12.9899	0.150531	0	8.1198	0.150531	8.1198	9.89075	9.00527	4.73242	
395.129	26.6024	0.176878	3.92536	1.61843	5.59818	8.69353	5.15598	1.61843	0	3.8294	4.27159	8.25134	12.2311	1.17624	6.04037	4.88359	
395.338	25.8675	1.49829	3.91229	0.731517	5.57892	2.93488	6.01959	5.57892	0	2.93488	4.2569	1.61286	3.81623	0	0.290844	2.89875	
395.547	25.2021	-1.82753	4.32814	0	6.00858	3.77988	3.77988	0	6.45432	6.90006	6.90006	5.56284	9.5745	7.79154	8.68302	5.88644	
395.756	27.134	0.524372	4.18831	1.99972	0.222191	8.66547	1.99972	8.22109	0	1.55534	8.22109	6.44355	3.33287	8.22109	2.44411	5.47702	
395.965	27.6026	-1.44812	6.32228	3.54083	6.18983	5.30683	0	4.42383	2.65783	15.4613	1.77483	9.28033	8.83883	6.18983	12.3708	5.37306	
396.173	26.6767	0.168615	3.91276	2.22749	5.77729	11.5457	0.896322	3.11494	4.00239	4.88984	0.452598	0.00887446	7.10846	1.78377	8.43963	3.73394	
396.382	26.7254	-0.406	5.30977	0	10.556	12.7625	3.93643	5.70165	8.34947	3.05382	1.72991	7.02556	9.23208	1.28861	10.556	5.2877	
396.591	28.7102	0.0620473	4.48957	1.3739	0.930709	5.80585	4.47627	0.0443195	0	10.2378	5.80585	2.70349	5.80585	0	8.02183	2.89185	
396.8	26.1785	-0.563844	2.70197	0.375896	2.16588	7.53582	0	4.40335	3.95586	8.43081	3.06087	4.40335	5.29834	0	0	3.3401	
397.008	28.2419	2.33714	4.9294	0	4.58508	3.69304	7.26119	4.13906	0	0.570905	7.70721	3.69304	3.24702	0	2.35498	4.21577	
397.217	27.0216	1.36446	5.6946	4.98517	7.66058	3.20157	0	9.44418	0.526163	8.99828	5.43107	11.2278	14.3491	4.53927	9.44418	6.1628	
397.426	27.4486	1.68653	5.98943	5.5147	8.19174	5.5147	0.606795	5.96087	0.160622	5.06853	1.49914	7.29939	5.06853	5.96087	8.19174	5.61821	
397.634	28.3976	-1.94798	4.92624	7.65788	5.42396	3.19004	0.956118	8.99823	6.31753	10.7854	8.10466	10.3386	5.42396	3.63682	8.99823	4.57194	
