#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum1202.39[s]
454.652	1431.75	0.887838	814.915	720.17	
454.854	1421.69	-0.120531	809.208	711.937	
455.056	1418.01	-0.694339	801.936	708.954	
455.257	1404.79	-0.050844	799.621	707.446	
455.459	1400.62	0.0510362	792.328	701.59	
455.66	1397.78	1.21047	793.844	698.116	
455.862	1380.57	-0.12764	782.469	690.186	
456.063	1370.76	-0.632994	780.311	686.492	
456.265	1362.58	0.281318	775.047	684.471	
456.466	1347.27	0.445949	761.681	676.398	
456.667	1344.32	-0.876715	762.123	671.658	
456.869	1330.59	0.0127667	754.472	665.787	
457.07	1319.67	-1.17356	744.624	658.499	
457.271	1312.8	1.1546	743.694	656.705	
457.473	1300.76	2.19061	735.917	652.04	
457.674	1293.24	-0.409386	731.49	646.159	
457.875	1283.78	-0.671051	723.998	642.641	
458.076	1275.12	1.90019	719.932	637.868	
458.277	1267.11	-0.870204	709.907	633.466	
458.479	1253.59	-0.830375	707.448	626.646	
458.68	1246.44	0.634683	701.363	625.265	
458.881	1237.97	0.783523	698.815	619.863	
459.082	1225.32	0.570132	684.818	609.078	
459.283	1217.17	0.62131	681.453	603.352	
459.484	1209.25	-0.289179	676.424	600.295	
459.685	1195.99	0.33325	671.608	597.396	
459.886	1186.12	1.74176	664.534	591.235	
460.087	1179.56	1.43022	656.616	587.563	
460.288	1165.82	-0.658372	652.5	582.231	
460.489	1161.55	0.308087	646.031	578.508	
460.69	1151.36	0.742047	639.792	570.854	
460.89	1138.58	-0.17916	636.168	567.021	
461.091	1127.75	0.805057	629.989	561.389	
461.292	1118.9	1.45091	623.408	558.49	
461.493	1109.65	-0.428594	616.401	552.325	
461.694	1100.58	0.876364	611.308	547.148	
461.894	1088.33	2.14328	601.176	542.215	
462.095	1078.76	0.782405	597.957	534.05	
462.296	1063.85	-1.37258	588.013	527.607	
462.496	1056.23	-0.0946518	583.133	524.449	
462.697	1046.01	0.138707	578.078	520.746	
462.898	1039.81	-0.0503061	575.08	514.629	
463.098	1027.72	0.0313116	570.719	512.312	
463.299	1021.73	-0.156405	566.005	505.466	
463.499	1011.56	0.192579	556.921	497.366	
463.7	1001.75	0.528074	555.13	497.084	
463.9	993.69	0.385057	549.909	492.027	
464.101	986.269	1.79908	545.444	486.917	
464.301	976.945	-1.10277	539.503	482.783	
464.501	970.495	2.33885	535.491	482.272	
464.702	963.297	-0.275939	531.929	474.104	
464.902	958.013	0.894206	531.273	472.761	
465.103	953.512	2.20267	529.896	472.846	
465.303	946.803	0.329011	523.956	469.791	
465.503	943.592	-1.30245	523.693	466.402	
465.703	937.062	1.60681	516.829	464.199	
465.904	935.523	-1.50902	518.775	461.646	
466.104	932.608	0.635477	515.017	459.135	
466.304	929.123	0.175117	514.301	459.692	
466.504	927.014	-0.271139	508.804	455.761	
466.704	917.65	-0.755287	506.598	453.508	
466.904	916.21	0.953056	507.291	451.886	
467.104	914.182	0.543033	504.583	450.26	
467.304	908.807	0.821442	504.445	446.626	
467.504	904.123	1.78386	498.68	442.714	
467.704	904.715	0.384801	499.731	444.595	
467.904	899.01	0.129147	498.907	443.178	
468.104	901.653	1.57365	499.872	444.109	
468.304	901.707	-0.327557	498.654	440.239	
468.504	898.504	0.582472	498.169	440.194	
468.704	898.833	0.116074	494.054	440.254	
468.904	898.094	-0.735269	498.991	438.336	
469.104	897.395	-0.0230201	494.21	437.657	
469.304	897.859	-0.815364	494.84	437.382	
469.503	897.189	0.429576	494.585	437.9	
469.703	898.173	-1.40147	496.257	438.101	
469.903	897.982	-0.44465	492.64	440.137	
470.103	897.733	0.442163	493.192	435.937	
470.302	897.273	-0.672907	492.119	435.516	
470.502	899.317	0.141189	495.957	439.463	
470.701	903.443	1.17324	496.691	439.872	
470.901	903.786	1.6198	498.482	440.851	
471.101	902.344	-0.223524	497.076	438.196	
471.3	908.543	0.301795	498.491	442.585	
471.5	907.841	0.734427	497.954	440.665	
471.699	908.545	0.638144	497.941	437.734	
471.899	908.956	-0.0995576	498.823	440.139	
472.098	911.906	0.624393	500.459	441.151	
472.298	914.058	0.606951	500.7	443.021	
472.497	916.073	1.46566	500.809	441.981	
472.696	918.856	-0.0329897	500.111	440.546	
472.896	920.283	0.274513	501.579	444.993	
473.095	922.292	-0.229659	502.465	443.319	
473.294	920.618	0.332806	504.085	445.58	
473.494	922.867	0.201404	501.92	444.329	
473.693	924.642	0.467326	506.992	445.552	
473.892	932.123	-0.418199	506.959	448.755	
474.091	931.422	1.87545	507.142	447.662	
474.29	935.212	-0.601165	505.45	451.146	
474.49	939.117	-0.827173	509.978	448.454	
474.689	936.157	0.359992	507.897	448.633	
474.888	937.851	0.359135	509.332	452.102	
475.087	943.09	0.82564	506.841	449.583	
475.286	945.42	-0.0695638	510.282	448.817	
475.485	944.657	0.143757	508.29	452.402	
