#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum95.091[s]	Sample spectrum125.088[s]
431.096	1225.2	0.255883	538.099	503.78	512.736	
431.301	1254.11	2.2497	548.887	515.241	519.691	
431.505	1276.48	-0.0149364	557.101	515.155	530.365	
431.71	1311.77	-0.373985	577.445	537.603	544.51	
431.914	1340.4	-0.708107	588.509	553.427	561.551	
432.118	1373.56	-0.253177	603.187	559.7	569.653	
432.323	1399.64	-0.808346	614.729	564.151	585.905	
432.527	1428.28	1.66877	623.333	586.019	599.876	
432.732	1468.16	0.184314	645.635	594.273	613.023	
432.936	1491.99	1.50179	658.274	611.779	624.575	
433.14	1529	0.160828	675.849	598.749	642.539	
433.344	1565.61	-1.28853	691.847	637.079	655.278	
433.549	1603.41	-1.09054	705.258	651.264	674.287	
433.753	1630.09	1.84146	725.656	660.038	683.531	
433.957	1672.94	1.26219	741.425	692.764	705.074	
434.161	1711.52	2.31114	757.476	707.39	718.717	
434.365	1741.57	1.70133	775.892	721.849	736.337	
434.57	1775.17	3.84618	784.261	736.78	746.272	
434.774	1805.81	3.13143	802.555	733.226	760.262	
434.978	1843.08	6.13583	821.575	766.191	777.859	
435.182	1884.16	5.64027	840.19	769.967	793.959	
435.386	1921.03	4.99928	863.064	793.564	813.491	
435.59	1955.37	5.30807	874.598	809.296	828.961	
435.794	1991.84	6.98988	889.2	834.881	845.283	
435.998	2035.62	3.27366	906.691	838.542	860.551	
436.201	2085.52	5.89556	936.867	865.511	883.477	
436.405	2115.56	4.10163	943.485	864.338	890.285	
436.609	2156.25	3.4211	967.752	897.819	919.344	
436.813	2198.49	0.652065	983.897	899.884	933.311	
437.017	2238.27	1.48123	997.505	919.757	951.68	
437.221	2281.03	0.443602	1021.76	944.503	969.913	
437.424	2318.77	1.73443	1036.27	965.848	985.981	
437.628	2358.76	0.271294	1053.55	985.931	1005.17	
437.832	2399.46	1.3265	1074.11	1020.58	1025.04	
438.036	2432.98	1.03018	1093.42	1023.62	1039.93	
438.239	2479.05	1.64462	1116.61	1032.54	1061.27	
438.443	2520.54	-0.0538283	1132.47	1067.4	1077.27	
438.646	2545.28	-0.387123	1141.04	1044.81	1088.46	
438.85	2584.19	0.765732	1160.91	1089.09	1106.14	
439.054	2603.31	0.700931	1172.42	1093.53	1112.75	
439.257	2646.26	-0.184982	1190.39	1116.42	1137.27	
439.461	2669.42	1.4093	1202.43	1091.6	1141.87	
439.664	2699.43	1.11744	1215.54	1134.91	1158.44	
439.868	2724.39	0.282059	1229.38	1161.05	1177.58	
440.071	2743.8	-0.560746	1236.64	1158.4	1183.24	
440.274	2765.81	1.01484	1248.19	1165.74	1188.38	
440.478	2777.31	0.0388925	1254.25	1169.81	1194.96	
440.681	2799.34	0.304508	1262.73	1179.22	1203.79	
440.885	2809.69	0.193609	1267.7	1170.1	1212.88	
441.088	2816.37	-0.212002	1272.05	1196.05	1219.43	
441.291	2832.95	0.455597	1273.86	1190.19	1223.87	
441.494	2830.46	1.57685	1280.06	1184.28	1218.07	
441.698	2827.64	-0.483308	1278.98	1194.48	1226.28	
441.901	2846.69	1.00164	1287.73	1227.74	1233.21	
442.104	2844.7	-0.642346	1284.38	1214.99	1236.21	
442.307	2839.98	1.37071	1283.01	1214.15	1232.85	
442.51	2839.61	-1.06465	1284.76	1193.72	1231.21	
442.713	2827.02	-0.0443278	1280.19	1219.36	1231.96	
442.916	2812.94	2.18338	1273.49	1209.75	1225.55	
443.12	2800.96	1.57124	1265.08	1201.72	1218.28	
443.323	2780.17	0.245268	1254.11	1196.05	1211.18	
443.526	2762.02	-0.464097	1248.75	1181.33	1202.3	
443.729	2743.14	1.1487	1237.9	1172.57	1195.9	
443.932	2720.95	0.789826	1226.33	1162.66	1185.94	
444.134	2700.21	-1.42815	1218.64	1154.62	1175.54	
444.337	2670.66	0.174949	1201.51	1133.78	1163.08	
444.54	2639.22	0.0436792	1189.95	1130.53	1152.85	
444.743	2603.93	-0.335572	1170.22	1115.74	1134.2	
444.946	2568.02	0.310107	1153.33	1097.44	1119.05	
445.149	2549.06	0.746664	1142.91	1095.02	1107.57	
445.352	2509.63	0.12414	1127.99	1085.68	1096.39	
445.554	2484.09	-0.508946	1113.72	1069.65	1083.26	
445.757	2442.5	-0.508062	1097.24	1041.95	1065.45	
445.96	2407.98	-0.309969	1076.9	1018.87	1050.64	
446.162	2379.1	-0.757725	1068.6	1002.78	1035.22	
446.365	2337.01	1.49099	1043.93	996.872	1017.39	
446.568	2300.84	-0.768096	1028.74	992.07	1001.13	
446.77	2268.58	0.328526	1015.16	979.763	986.52	
446.973	2223.94	-1.26726	993.663	964.321	968.751	
447.175	2189.2	-0.284479	980.567	936.659	953.418	
447.378	2146.85	0.84005	960.715	920.442	933.598	
447.58	2114.49	1.0522	946.599	913.939	920.376	
447.783	2081.67	0.0931467	936.145	884.148	907.207	
447.985	2041.87	0.408846	914.655	882.03	889.422	
448.188	2014.35	0.378811	898.048	871.614	877.886	
448.39	1970.82	0.105321	884.069	842.87	856.851	
448.593	1943.01	-0.1117	868.394	827.747	846.095	
448.795	1912.76	-0.0434259	851.115	814.099	828.244	
448.997	1879.52	0.477466	841.087	796.854	819.962	
449.2	1850.91	-0.105451	824.027	788.69	805.749	
449.402	1831.73	-0.218072	817.877	782.778	797.067	
449.604	1795.95	0.813602	801.996	774.4	780.652	
449.806	1784.3	-0.74977	795.014	755.63	772.084	
450.009	1754.21	0.735232	783.807	747.232	763.1	
450.211	1730.44	1.07682	771.897	737.164	748.576	
450.413	1710.16	0.299244	761.195	738.149	744.238	
450.615	1691.16	-0.536088	755.477	730.688	733.015	
450.817	1673.76	0.224515	744.125	727.224	727.578	
451.019	1658.08	-0.249998	735.739	710.656	718.906	
451.221	1637.12	1.74145	729.697	712.553	709.411	
451.423	1631.06	-1.00137	726.064	694.124	704.722	
451.625	1610.5	0.713779	720.026	686.111	701.409	
451.827	1590.03	0.243243	710.324	689.388	689.159	
452.029	1585.34	1.73158	704.881	678.51	688.339	
452.231	1576.32	-0.816936	698.811	666.343	682.242	
452.433	1560.92	1.30593	690.145	651.24	672.984	
452.635	1545.96	0.175759	687.874	652.241	666.72	
452.837	1535.68	0.804127	682.291	644.074	661.937	
453.039	1523.83	-0.0504105	679.606	656.963	659.862	
453.24	1505.94	-0.18857	673.651	648.236	652.049	
453.442	1498.98	0.579845	663.687	640.577	645.073	
453.644	1486.81	-0.0944979	664.23	642.831	642.327	
453.846	1475.46	0.649992	657.163	635.433	634.844	
454.047	1464.55	0.902121	654.705	632.015	632.898	
454.249	1462.34	-0.608868	648.72	620.412	631.321	
454.451	1451.95	0.405446	646.567	607.416	626.632	
454.652	1440.69	1.16687	640.495	609.526	620.349	
454.854	1433.14	0.444063	634.19	600.526	615.328	
455.056	1428.48	-0.293024	638.762	602.176	614.874	
455.257	1414.01	0.851637	628.044	598.936	609.783	
455.459	1412.06	0.0765542	627.077	586.673	605.514	
455.66	1405.75	1.108	623.247	591.779	603.435	
455.862	1392.25	-0.57438	616.967	593.418	599.672	
456.063	1384.23	-0.639388	612.879	573.876	591.673	
456.265	1370.78	0.690509	606.495	577.617	591.214	
456.466	1357.87	-0.17838	602.634	573.733	580.931	
456.667	1353.51	-0.735929	600.71	576.456	581.341	
456.869	1337.51	0.185117	589.267	550.499	572.649	
457.07	1323.42	-1.35215	585.901	554.904	570.743	
457.271	1314.05	0.631523	582.268	545.674	564.641	
457.473	1304.36	2.15868	577.312	549.977	557.279	
457.674	1295.61	0.543716	572.776	545.015	554.013	
457.875	1288.35	-0.786088	572.046	545.673	551.744	
458.076	1276.52	1.38196	561.014	530.901	544.401	
458.277	1263.69	-1.10695	558.965	539.13	540.111	
458.479	1249.81	0.1022	552.593	527.384	537.54	
458.68	1244.09	0.230794	546.695	527.377	531.971	
458.881	1234.82	0.218359	541.365	520.857	524.453	
459.082	1219.97	0.00640599	534.974	506.553	519.493	
459.283	1207.1	0.653337	532.638	502.256	515.728	
459.484	1199.99	-0.790423	527.983	505.491	515.559	
459.685	1185.07	0.0256346	519.734	498.542	505.143	
459.886	1174.68	1.41518	516.99	498.484	503.457	
460.087	1166.84	1.11596	513.579	496.775	496.305	
460.288	1154.37	-0.255678	506.094	486.812	492.692	
460.489	1149.06	0.609756	502.849	480.256	491.446	
460.69	1132.27	1.08748	495.752	486.668	483.512	
460.89	1123.93	-0.76783	489.86	477.532	478.578	
461.091	1115.23	0.626155	485.304	462.409	471.695	
461.292	1101.08	0.728649	482.709	459.081	469.308	
461.493	1094.56	0.33264	478.441	456.862	460.998	
461.694	1081.81	0.761222	474.397	457.808	461.411	
461.894	1072.9	1.19284	467.738	451.217	454.194	
462.095	1060	0.674268	461.301	430.45	449.215	
462.296	1048.45	-1.1512	455.619	444.761	443.728	
462.496	1041.55	-0.0189304	453.338	442.737	440.949	
462.697	1033.2	-0.195451	448.494	426.763	437.587	
462.898	1022.28	0.389872	442.316	436.154	432.36	
463.098	1017.61	-0.438362	444.051	419.168	429.376	
463.299	1008.61	0.100099	437.265	417.745	427.088	
463.499	997.593	-0.503191	431.473	419.401	421.699	
463.7	989.642	-0.347908	430.163	406.182	415.294	
463.9	984.088	0.583796	426.231	407.931	417.123	
464.101	974.269	1.31686	421.775	409.493	411.698	
464.301	967.655	-1.21982	422.339	403.939	409.545	
464.501	965.805	1.12019	418	402.018	404.809	
464.702	958.931	-0.735838	412.805	403.914	403.014	
464.902	954.277	1.48218	411.055	394.743	398.377	
465.103	947.038	2.19047	410.854	391.593	397.939	
465.303	945.158	0.127949	406.607	395.173	396.249	
465.503	944.024	-1.04683	407.708	383.911	397.281	
465.703	936.322	1.08536	405.321	380.42	390.526	
465.904	937.238	-0.957534	403.59	383.935	391.348	
466.104	935.416	0.605216	404.26	384.893	389.614	
466.304	934.256	0.012077	401.143	389.328	390.173	
466.504	932.183	-0.313317	401.664	387.103	387.364	
466.704	927.966	-0.479547	399.639	386.911	383.794	
466.904	926.04	0.629376	397.97	379.688	385.402	
467.104	922.733	0.226761	393.679	378.84	382.162	
467.304	922.914	0.684535	393.786	382.715	380.056	
467.504	920.101	1.28012	395.625	378.636	380.216	
467.704	921.812	0.0947203	392.722	371.588	380.192	
467.904	917.12	-0.446144	391.535	373.611	377.446	
468.104	920.56	1.2507	393.782	375.932	377.752	
468.304	920.471	-0.92418	390.649	376.416	377.216	
468.504	924.185	-0.267937	392.734	371.92	380.482	
468.704	921.822	-0.203129	390.978	365.655	377.572	
468.904	922.954	-0.457372	394.178	374.976	378.893	
469.104	922.389	-1.00138	390.715	369.422	375.043	
469.304	921.195	0.22968	390.927	378.065	380.266	
469.503	923.863	0.532674	391.012	374.172	378.258	
469.703	927.089	-0.491946	391.175	367.055	376.741	
469.903	926.599	-0.473153	392.147	380.176	380.195	
470.103	925.147	0.0680251	388.926	372.562	374.754	
470.302	929.375	-0.802965	393.675	369.907	378.125	
470.502	932.565	0.141189	392.628	370.113	377.718	
470.701	938.313	0.20306	395.723	379.384	380.587	
470.901	939.714	1.19235	395.126	375.366	380.184	
471.101	938.46	0.189995	393.674	369.999	379.201	
471.3	943.982	0.475048	392.421	372.879	384.057	
471.5	945.836	0.344958	394.562	363.998	380.8	
471.699	948.243	-0.166472	396.5	373.509	384.089	
