[HEADER]
Format	J&M ASCII Table
Comment	COA_01_P.00039_HAL03-noFilter_UVIR600um2-UV400um0.5_24mm
Date	25/09/2024 11:52:58
Order	Y (evenX)
TechType	UV
NumPoints	841
FirstX	304
LastX	1144
XType	nm
YType	Transmission
ZType	s
NumSubFile	61
Matrix	Z vs X
[LOGIN]
Name=JM
[INSTRUMENT]
Name=TIDAS S
Detector=MMS - ASPEN 97,5 kHz
Diodearray=256 Pixel
Serial#=39059
Calibrated=2016-03-14
Range=303.56-1144.49 [nm] (F0)

SWVersion=v3.22.6 (build 0)
[CONFIG]
ChannelName=Result
ChannelType=Normalized
[PARAMETER]
It=91.00
Aver=20
Norm=1
Range=304.0-1144.0 nm
Scan=Single
[TRIGGER]
Sweep=0
Scan=0
[DIO]
DigOut=0x0000
DigIn=0x0000
[DATA]
	00:00:00.000	00:00:23.207	00:00:46.417	00:01:09.608	00:01:32.798	00:01:55.993	00:02:19.191	00:02:42.381	00:03:05.571	00:03:28.765	00:03:51.951	00:04:15.148	00:04:38.334	00:05:01.528	00:05:24.711	00:05:47.897	00:06:11.086	00:06:34.278	00:06:57.466	00:07:20.658	00:07:43.845	00:08:07.038	00:08:30.230	00:08:53.418	00:09:16.613	00:09:39.800	00:10:02.989	00:10:26.180	00:10:49.375	00:11:12.569	00:11:35.762	00:11:58.958	00:12:22.149	00:12:45.341	00:13:08.536	00:13:31.727	00:13:54.919	00:14:18.110	00:14:41.308	00:15:04.501	00:15:27.692	00:15:50.883	00:16:14.079	00:16:37.274	00:17:00.470	00:17:23.667	00:17:46.860	00:18:10.053	00:18:33.244	00:18:56.439	00:19:19.629	00:19:42.820	00:20:06.009	00:20:29.211	00:20:52.392	00:21:15.577	00:21:38.765	00:22:01.956	00:22:25.139	00:22:48.327	00:23:11.521
1031	99.944321	99.981674	99.966454	100.035454	100.03196	99.829002	99.948357	99.895439	99.960831	100.074127	99.94249	100.010323	100.012352	99.936638	99.917252	100.066246	99.843246	100.049316	100.024704	100.074326	100.037277	100.014915	100.042168	99.91951	100.117767	99.821854	100.103714	99.933449	99.965599	100.01651	100.106583	99.944199	99.969872	99.998726	100.052071	100.001701	99.991264	99.904045	99.92025	99.98381	99.936005	100.009171	100.009903	100.063576	100.045357	99.990837	100.037476	100.071678	99.952515	100.093391	100.033546	100.013641	99.990959	100.091377	100.032043	100.055481	99.994568	100.043251	100.031532	100.060692	100.035881
1032	99.985306	99.936745	99.945656	100.002884	100.072739	99.873993	99.95829	99.901917	99.991066	100.115883	99.927811	100.008331	99.994835	99.897339	99.895309	100.098923	99.817368	100.088272	99.989662	100.044884	100.060394	100.024155	100.043144	99.957695	100.102684	99.828857	100.08831	99.934135	99.935875	100.00576	100.084564	99.947365	99.984749	99.985329	100.0466	100.019539	99.973259	99.890701	99.92952	99.961182	99.963448	100.031624	100.003456	100.031647	100.00634	99.968369	99.989388	100.124512	99.969208	100.079964	100.054337	100.009491	100.00631	100.093475	99.963791	100.085686	99.974411	100.128807	100.067856	100.035393	100.007774
1033	100.017235	99.941376	99.959061	99.985283	100.125298	99.939857	99.968704	99.92524	100.02713	100.130974	99.934456	100.022736	100.006165	99.919975	99.92514	100.134186	99.849701	100.11145	99.987045	100.041512	100.072464	100.045898	100.059525	99.990013	100.092339	99.860451	100.106194	99.955765	99.949837	100.032959	100.088951	99.967178	100.022301	100.022972	100.046326	100.032715	99.973106	99.906456	99.959061	99.950691	100.003197	100.0793	100.003288	100.03009	100.018242	99.977829	99.975304	100.159988	99.996605	100.087845	100.087082	100.01944	100.023499	100.105522	99.953903	100.098587	99.986282	100.178757	100.100365	100.039635	100.006927
1034	100.038612	100.002945	100.011703	99.984947	100.191116	100.02935	99.979637	99.967781	100.069702	100.115372	99.965561	100.055885	100.050568	100.013672	100.01429	100.172249	99.948769	100.116364	100.021706	100.068108	100.071808	100.081924	100.093521	100.015411	100.087479	99.920151	100.162247	100.00135	100.013924	100.10363	100.123634	100.006035	100.085747	100.119041	100.052055	100.040459	99.993454	99.955566	100.011703	99.954208	100.056877	100.155701	100.010361	100.063416	100.08857	100.023926	100.000366	100.175331	100.036148	100.120178	100.133369	100.045517	100.042686	100.128922	100.011086	100.091553	100.03492	100.187553	100.128319	100.077843	100.037369
1035	100.060997	100.067429	100.066864	99.984589	100.260056	100.123085	99.991081	100.01236	100.114311	100.09903	99.998161	100.090614	100.097107	100.111816	100.107666	100.212112	100.052536	100.121513	100.058022	100.095963	100.071129	100.119652	100.129143	100.04203	100.082397	99.982674	100.220963	100.049103	100.081062	100.177643	100.159958	100.04673	100.152191	100.219681	100.058075	100.048592	100.014786	100.007011	100.066864	99.957916	100.113091	100.235725	100.017776	100.098328	100.162247	100.072205	100.026634	100.191429	100.07756	100.154045	100.18187	100.072861	100.06279	100.153473	100.070992	100.084183	100.085846	100.19677	100.157608	100.117874	100.069283
1036	100.072083	100.113365	100.095001	100.000885	100.289574	100.192238	100.001846	100.051025	100.146759	100.072571	100.015022	100.109039	100.120522	100.180649	100.175858	100.227844	100.124214	100.117554	100.08799	100.109657	100.061119	100.149834	100.158348	100.068024	100.083794	100.022911	100.257668	100.083069	100.122978	100.225494	100.17511	100.075172	100.203217	100.301552	100.064941	100.054588	100.038956	100.051643	100.104248	99.963646	100.149086	100.281815	100.029823	100.12989	100.202942	100.103012	100.052872	100.198898	100.112892	100.159195	100.206032	100.090324	100.083794	100.173508	100.109039	100.076401	100.123123	100.196419	100.169052	100.133827	100.089706
1037	100.046219	100.095901	100.034668	100.068329	100.191101	100.176529	100.009392	100.067139	100.137535	100.016747	99.980392	100.07402	100.068245	100.149689	100.157272	100.165466	100.087013	100.085197	100.094948	100.077141	100.022522	100.153175	100.164368	100.089523	100.105644	99.988457	100.220932	100.069916	100.08075	100.185547	100.121544	100.061844	100.200226	100.315735	100.073883	100.053314	100.069786	100.070274	100.081589	99.975327	100.117447	100.215637	100.055466	100.147758	100.135025	100.075325	100.076523	100.178337	100.125374	100.072823	100.150665	100.074852	100.105644	100.177361	100.07402	100.068108	100.113358	100.165817	100.122856	100.071861	100.071716
1038	100.019157	100.077652	99.971619	100.13884	100.088181	100.160095	100.017273	100.083992	100.127884	99.958397	99.944206	100.037369	100.013603	100.117325	100.137856	100.100258	100.048126	100.051392	100.102211	100.043129	99.982162	100.156654	100.170647	100.112	100.128471	99.952438	100.182518	100.056168	100.036606	100.143791	100.065575	100.04792	100.197113	100.330566	100.083229	100.051971	100.102005	100.089752	100.057915	99.987541	100.084351	100.146469	100.082268	100.166443	100.064026	100.046394	100.101242	100.15683	100.138435	99.982529	100.092789	100.058678	100.128471	100.181389	100.037369	100.059441	100.103149	100.133835	100.074577	100.00708	100.052917
1039	99.992645	100.061096	99.909119	100.212608	99.983452	100.143227	100.026451	100.101494	100.118233	99.900681	99.908356	100.000763	99.958649	100.084862	100.117981	100.034126	100.008965	100.017639	100.110245	100.010612	99.941849	100.161484	100.177216	100.134659	100.15274	99.917618	100.142967	100.042618	99.992462	100.101746	100.010551	100.036095	100.194405	100.344597	100.093056	100.051376	100.135994	100.109482	100.03476	100.000893	100.052345	100.077126	100.111389	100.185905	99.992645	100.018021	100.126472	100.136055	100.151779	99.892059	100.034317	100.043198	100.151398	100.185265	100.000893	100.051704	100.093628	100.102188	100.0271	99.943375	100.034889
1040	100.037933	100.148026	99.987267	100.289581	99.996445	100.138435	100.075172	100.114464	100.126244	99.978645	99.954407	100.032867	99.99247	100.10817	100.115288	100.050941	100.03054	100.050125	100.13678	100.101746	99.977959	100.215927	100.183891	100.124321	100.193611	99.998627	100.127472	100.062302	100.029716	100.12542	100.099007	100.135826	100.214828	100.298904	100.105843	100.084625	100.181839	100.103928	100.078323	100.038338	100.125694	100.129662	100.186073	100.203468	100.037933	100.066551	100.126648	100.184586	100.152542	99.9618	100.059151	100.086937	100.136101	100.176086	100.038338	100.098312	100.130501	100.1446	100.102554	100.043678	100.083794
1041	100.085304	100.238953	100.069008	100.370117	100.01001	100.133423	100.126137	100.128052	100.134621	100.060204	100.002563	100.066422	100.027832	100.132545	100.112473	100.06852	100.053108	100.084091	100.164558	100.19709	100.015724	100.272881	100.190857	100.11351	100.236366	100.083389	100.111267	100.082863	100.068687	100.150208	100.191544	100.240158	100.236191	100.251099	100.119225	100.119385	100.22979	100.098122	100.123894	100.077499	100.202454	100.184631	100.264229	100.221848	100.085304	100.117302	100.126839	100.235329	100.153305	100.034752	100.085129	100.132706	100.120102	100.166466	100.077499	100.147079	100.169052	100.18895	100.181511	100.148628	100.134949
1042	100.134918	100.334213	100.154671	100.454498	100.024284	100.128189	100.179527	100.142288	100.143417	100.145638	100.053047	100.101616	100.064919	100.158096	100.109543	100.086952	100.076797	100.11969	100.193657	100.296936	100.055298	100.332558	100.198189	100.102211	100.281166	100.172165	100.094315	100.104454	100.10952	100.17617	100.288483	100.349449	100.258598	100.201057	100.133255	100.15583	100.280037	100.092041	100.171623	100.118553	100.282845	100.24221	100.346085	100.241104	100.134918	100.170494	100.127052	100.288513	100.154152	100.111198	100.112358	100.180664	100.10334	100.156418	100.118553	100.198158	100.209473	100.235428	100.264214	100.258545	100.188568
1043	100.102081	100.293938	100.166336	100.363716	100.020859	100.085892	100.171104	100.124916	100.120369	100.154816	100.071503	100.076553	100.064758	100.118271	100.042282	100.09922	100.076256	100.060776	100.139214	100.304962	100.078354	100.270988	100.127777	100.078735	100.192711	100.159683	100.062653	100.07428	100.099503	100.175583	100.238632	100.300964	100.213013	100.189384	100.092827	100.122849	100.224709	100.074074	100.141312	100.085892	100.238541	100.226608	100.3283	100.219666	100.108932	100.136734	100.111031	100.224808	100.115875	100.111031	100.099503	100.196243	100.085594	100.131859	100.143005	100.185013	100.21479	100.215088	100.188049	100.229179	100.16433
1044	100.045776	100.215576	100.158333	100.222542	100.012543	100.032173	100.145638	100.098434	100.087891	100.143639	100.081871	100.034348	100.054466	100.059402	99.955399	100.110184	100.069176	99.974274	100.060318	100.288345	100.097672	100.174568	100.034019	100.051224	100.065277	100.119316	100.025978	100.02906	100.075378	100.167763	100.147316	100.208153	100.147484	100.187752	100.036346	100.069939	100.138947	100.052307	100.088814	100.032173	100.158943	100.190674	100.282906	100.186478	100.061592	100.078308	100.090065	100.127365	100.065765	100.090065	100.075378	100.203514	100.067009	100.1026	100.163757	100.153984	100.2108	100.17598	100.06636	100.161102	100.118233
1045	99.986961	100.133682	100.149979	100.074898	100.003838	99.976021	100.119019	100.070724	100.053993	100.131943	100.092758	99.990211	100.043762	99.997902	99.864548	100.121704	100.061798	99.883858	99.97789	100.270973	100.117859	100.073753	99.935989	100.022446	99.93203	100.077141	99.987671	99.981842	100.050148	100.159645	100.051865	100.111092	100.078987	100.18605	99.977295	100.014664	100.049332	100.029541	100.033974	99.976021	100.075737	100.153114	100.235489	100.15184	100.0121	100.017212	100.068192	100.025467	100.013367	100.068192	100.050148	100.211182	100.0476	100.072029	100.185478	100.121597	100.20665	100.135078	99.939125	100.08992	100.070045
1046	99.988586	100.11805	100.135826	100.015137	100.014046	99.990997	100.127922	100.087334	100.055298	100.140656	100.081192	100.017761	100.060562	100.008987	99.906502	100.138893	100.069771	99.86132	99.984634	100.229752	100.144157	100.04892	99.940529	100.01339	99.913757	100.094345	99.998459	99.976303	100.086891	100.145699	100.057266	100.090179	100.075699	100.166557	99.968178	100.014709	100.052002	100.040817	100.043228	99.96994	100.050034	100.157547	100.204941	100.122452	100.009445	100.04277	100.060997	100.004814	100.009445	100.085571	100.053535	100.19442	100.088646	100.062767	100.202751	100.127922	100.221397	100.134293	99.935913	100.046959	100.077454
1047	100.038437	100.155128	100.116936	100.024864	100.039413	100.062836	100.165215	100.139381	100.084709	100.16571	100.051674	100.102722	100.099495	100.078079	100.054756	100.160774	100.090111	99.892677	100.062584	100.169098	100.17556	100.084473	100.026878	100.019943	99.986992	100.159088	100.048538	100.00396	100.173378	100.127029	100.143097	100.129761	100.124359	100.132668	99.998787	100.058876	100.128304	100.0793	100.103691	100.003708	100.069931	100.195503	100.187592	100.096985	100.044083	100.137688	100.065491	100.048767	100.044083	100.134445	100.079788	100.158035	100.178299	100.070419	100.21666	100.165215	100.251389	100.165466	100.03157	100.026085	100.12928
1048	100.090553	100.193909	100.097168	100.035049	100.065926	100.137924	100.204216	100.193802	100.115463	100.191917	100.020828	100.191544	100.14019	100.150337	100.20974	100.183662	100.111389	99.925461	100.144089	100.105682	100.208374	100.12162	100.11718	100.02681	100.063576	100.226768	100.100883	100.032867	100.263809	100.107491	100.232841	100.171158	100.175247	100.09726	100.030792	100.105057	100.208115	100.119545	100.166908	100.039032	100.090744	100.235199	100.169434	100.070366	100.080338	100.236916	100.070175	100.094727	100.080338	100.18557	100.107231	100.119995	100.272049	100.07843	100.231216	100.204216	100.282738	100.198051	100.131592	100.004242	100.183472
1049	100.10717	100.178108	100.052368	100.042221	100.086739	100.189995	100.211586	100.195541	100.124611	100.174438	99.981667	100.222374	100.132217	100.163879	100.28685	100.163879	100.117477	99.966705	100.144402	100.034676	100.19783	100.123703	100.170258	100.03624	100.087448	100.232025	100.093674	100.035583	100.296272	100.08812	100.27951	100.17878	100.181305	100.064705	100.048187	100.109711	100.215744	100.123703	100.190475	100.057587	100.104401	100.242104	100.142288	100.045898	100.094078	100.262543	100.065849	100.108322	100.0746	100.197586	100.103737	100.08812	100.302231	100.070694	100.204956	100.203552	100.282036	100.188423	100.163879	99.979126	100.19072
1050	100.052551	100.054718	99.959785	100.043106	100.095238	100.193977	100.155807	100.09259	100.090424	100.071037	99.92775	100.136734	100.027939	100.060257	100.205902	100.060257	100.093201	100.022873	99.983521	99.951775	100.101616	100.056053	100.147079	100.050392	100.005653	100.113129	99.968521	99.98616	100.212158	100.069893	100.238525	100.118973	100.098129	100.039314	100.03582	100.031731	100.079773	100.056053	100.134254	100.042084	100.103249	100.183632	100.098434	100.026794	100.062622	100.140938	100.043831	100.057068	99.985863	100.131477	100.039001	100.069893	100.204872	100.032028	100.098862	100.124191	100.217697	100.095352	100.060257	99.948593	100.104393
1051	99.995598	99.926048	99.863251	100.044022	100.104103	100.198112	100.097618	99.985237	100.054764	99.963211	99.871536	100.047386	99.919197	99.952209	100.12146	99.952209	100.067856	100.081429	99.815727	99.865318	100.001289	99.985489	100.122879	100.065125	99.920349	99.989113	99.837997	99.934608	100.124443	100.05088	100.195786	100.05658	100.011398	100.012817	100.022911	99.950409	99.937973	99.985489	100.075615	100.025894	100.102028	100.12262	100.052689	100.006851	100.029778	100.014099	100.020836	100.003609	99.893288	100.062546	99.971504	100.05088	100.103317	99.991707	99.988213	100.041428	100.150589	99.998306	99.952209	99.91674	100.014374
1052	99.94603	99.813751	99.783173	100.052605	100.110664	100.18718	100.044975	99.891586	100.020241	99.867302	99.827263	99.969841	99.82457	99.848877	100.040962	99.856499	100.04364	100.13269	99.66803	99.796204	99.913612	99.928894	100.097618	100.07827	99.845711	99.877213	99.730072	99.887108	100.048126	100.030602	100.159683	99.997765	99.937462	99.989212	100.008118	99.87587	99.79718	99.919037	100.018906	100.010803	100.097191	100.061188	100.013039	99.985176	99.997765	99.907753	100.000908	99.954575	99.811516	100.006271	99.91452	100.039993	100.007668	99.953232	99.898308	99.968948	100.092209	99.914963	99.861427	99.892929	99.935219
1053	99.962715	99.849113	99.842827	100.114296	100.098679	100.069847	100.045921	99.921425	100.002846	99.88237	99.880707	99.997749	99.856583	99.806526	100.009712	99.874916	100.033844	100.117622	99.703918	99.870407	99.940353	99.988022	100.071121	100.076317	99.867462	99.881783	99.813606	99.881195	100.074066	100.006256	100.180801	99.979874	99.97538	99.992546	99.983307	99.86972	99.700279	99.899536	99.990768	100.007454	100.067101	100.01255	100.027557	99.956337	99.979874	99.977135	100.008049	99.950066	99.829002	100.056313	99.948395	100.090744	99.979294	99.937996	99.981758	99.9897	100.111938	99.952415	99.919151	99.933487	99.955261
1054	99.980141	99.885956	99.905052	100.178612	100.086227	99.947563	100.046883	99.952522	99.984703	99.898094	99.936424	100.026833	99.889938	99.76239	99.977165	99.894119	100.023651	100.101921	99.741348	99.947754	99.968216	100.04966	100.04351	100.074303	99.890137	99.886559	99.900665	99.875046	100.101135	99.980927	100.20285	99.961266	100.014915	99.996033	99.957489	99.863327	99.599289	99.879204	99.961464	100.003983	100.035774	99.961868	100.042709	99.9263	99.961266	100.049461	100.015511	99.945374	99.847229	100.10849	99.983719	100.143646	99.949745	99.922134	100.068748	100.011337	100.132523	99.991455	99.97934	99.975777	99.976166
1055	99.998306	99.924408	99.969933	100.245689	100.073204	99.819962	100.047897	99.984955	99.965782	99.914467	99.994568	100.057159	99.924744	99.716331	99.943176	99.914131	100.012993	100.085533	99.780373	100.028442	99.997284	100.113968	100.014687	100.072182	99.913795	99.891533	99.991493	99.868614	100.129341	99.954483	100.225845	99.941818	100.056137	99.999664	99.930534	99.856636	99.493912	99.858002	99.93087	100.000336	100.003052	99.908958	100.058517	99.894943	99.941818	100.124931	100.02327	99.94046	99.866226	100.162888	100.020554	100.198814	99.9189	99.905571	100.1595	100.033882	100.153969	100.032188	100.042114	100.019882	99.997955
1056	99.937798	99.919662	99.996262	100.198296	100.045799	99.817986	100.055885	99.994682	99.963287	99.928146	100.034561	100.078491	99.978409	99.799545	99.92498	100.011101	99.960403	100.071869	99.848808	100.067833	100.010368	100.101677	100.050262	100.063065	99.924698	99.917496	100.027657	99.906837	100.158821	99.933769	100.246384	99.980278	100.009369	100.082954	99.999146	99.884239	99.580818	99.929169	99.978409	100.04493	99.975815	99.988495	100.133789	100.000427	100.001015	100.072433	100.110901	99.976822	99.906837	100.160995	100.003754	100.197723	99.955803	99.933197	100.122986	100.04364	100.197151	100.050545	100.073158	99.996849	100.072586
1057	99.866371	99.910049	100.019516	100.136635	100.015709	99.829422	100.064911	100.002327	99.96244	99.942078	100.074242	100.099693	100.036255	99.900032	99.907715	100.120247	99.901161	100.057922	99.923172	100.104355	100.022255	100.080635	100.094162	100.052818	99.934647	99.946739	100.059387	99.951401	100.189636	99.912804	100.267502	100.026489	99.951233	100.178169	100.080803	99.916611	99.691917	100.013123	100.036255	100.096497	99.948021	100.085464	100.218475	100.124908	100.071037	100.004051	100.210617	100.019073	99.951401	100.152954	99.980492	100.190506	100.001465	99.966675	100.071289	100.052391	100.24437	100.067245	100.102028	99.965652	100.155891
1058	99.791649	99.900017	100.043846	100.072159	99.98423	99.841393	100.074371	100.010345	99.961571	99.95665	100.115753	100.121918	100.096802	100.005173	99.889664	100.234451	99.839195	100.043335	100.000992	100.142601	100.034714	100.058617	100.140129	100.042114	99.945084	99.977348	100.09259	99.998032	100.221886	99.8909	100.289604	100.07486	99.890419	100.277802	100.166252	99.950508	99.808159	100.100983	100.096802	100.150475	99.918976	100.186935	100.307106	100.255135	100.144318	99.932518	100.314987	100.063301	99.998032	100.144562	99.956169	100.182983	100.049255	100.00174	100.017235	100.061569	100.2938	100.084709	100.132248	99.933014	100.24308
1059	99.851311	99.94017	100.089035	100.083397	100.058235	99.986252	100.151848	100.077858	100.09581	100.078903	100.145172	100.176132	100.146126	100.098442	99.988991	100.311874	99.920631	100.050583	100.099411	100.143227	100.109695	100.131264	100.2108	100.115326	99.972908	100.015045	100.135841	100.021553	100.280998	99.958023	100.25647	100.167763	99.92804	100.359665	100.252937	100.022614	99.915878	100.156441	100.174294	100.187302	100.009583	100.214409	100.388695	100.304306	100.201378	99.987053	100.387718	100.103996	100.069412	100.189247	100.017944	100.214493	100.099327	100.080666	100.056313	100.124672	100.314621	100.131165	100.206139	100.053665	100.300636
1060	99.977119	100.005508	100.145462	100.131332	100.184868	100.198814	100.264046	100.175735	100.298485	100.256134	100.169548	100.247177	100.191414	100.188484	100.147354	100.373695	100.073158	100.068489	100.210342	100.125824	100.216721	100.25132	100.295212	100.230827	100.009796	100.057152	100.185036	100.034592	100.354591	100.069725	100.195869	100.284538	100.013947	100.435165	100.342537	100.11499	100.022377	100.197769	100.261986	100.216881	100.160088	100.207069	100.469063	100.315857	100.252167	100.10363	100.447189	100.144066	100.154564	100.260605	100.122742	100.265587	100.15181	100.182808	100.141144	100.21534	100.322235	100.192787	100.302956	100.251152	100.345459
1061	100.109184	100.074097	100.204681	100.181664	100.31781	100.421951	100.381836	100.278511	100.511253	100.442192	100.195145	100.32177	100.238953	100.283012	100.313591	100.438583	100.233284	100.087318	100.326813	100.107552	100.329063	100.377342	100.383827	100.352074	100.048553	100.101349	100.236702	100.048294	100.431847	100.186966	100.132286	100.407112	100.104141	100.514397	100.436615	100.211967	100.134171	100.241196	100.354065	100.247932	100.318085	100.199379	100.553429	100.32798	100.305496	100.225998	100.509628	100.186157	100.243988	100.335526	100.232742	100.319252	100.206924	100.290024	100.230232	100.310539	100.330231	100.257477	100.404594	100.458466	100.392548
1062	100.183022	100.09185	100.222694	100.238182	100.365089	100.569832	100.413094	100.333717	100.600266	100.524101	100.202858	100.330711	100.259171	100.333717	100.399956	100.45787	100.313416	100.125565	100.375488	100.0653	100.373413	100.408936	100.421867	100.434807	100.082863	100.124619	100.265411	100.064636	100.45787	100.274193	100.083992	100.464104	100.140312	100.556885	100.471947	100.244629	100.180473	100.248787	100.431122	100.246704	100.379166	100.207481	100.565872	100.350342	100.354507	100.291481	100.549042	100.223633	100.301872	100.373878	100.324738	100.370659	100.251793	100.339485	100.300262	100.388885	100.275543	100.318489	100.431335	100.492004	100.422333
1063	100.186882	100.049065	100.19162	100.301346	100.310196	100.626549	100.341309	100.33181	100.541374	100.481483	100.189255	100.26165	100.24675	100.33181	100.390503	100.422813	100.297668	100.186333	100.34317	99.995125	100.336563	100.328125	100.399467	100.470802	100.111427	100.122787	100.266525	100.083878	100.422813	100.324692	100.054466	100.442589	100.111977	100.555206	100.437187	100.200592	100.148514	100.213776	100.489403	100.207184	100.324562	100.234222	100.492844	100.38456	100.397751	100.288689	100.560631	100.25518	100.321648	100.368347	100.394188	100.418724	100.283943	100.319801	100.346848	100.446297	100.147186	100.374413	100.368866	100.319038	100.431252
1064	100.190903	100.004425	100.159203	100.367226	100.252914	100.685753	100.266434	100.329819	100.47995	100.437057	100.175049	100.189629	100.233795	100.329819	100.380646	100.386238	100.281235	100.249741	100.309433	99.921913	100.298134	100.24382	100.376091	100.508377	100.141251	100.120857	100.267708	100.103951	100.386238	100.377365	100.023666	100.420151	100.082397	100.553474	100.400925	100.154663	100.115143	100.177277	100.550209	100.165962	100.267601	100.262108	100.416656	100.420273	100.442863	100.285767	100.572708	100.288094	100.342285	100.362572	100.466644	100.468849	100.317467	100.299301	100.395432	100.506149	100.013306	100.432732	100.303734	100.138603	100.440552
1065	100.219299	99.995491	100.165367	100.440681	100.203941	100.703499	100.21244	100.354317	100.431396	100.396538	100.19294	100.16172	100.240814	100.360382	100.367752	100.361252	100.271248	100.298813	100.298378	99.900185	100.290665	100.203072	100.36367	100.526688	100.190506	100.133369	100.289452	100.123657	100.367317	100.424896	100.033997	100.402603	100.076996	100.550201	100.376259	100.146721	100.116714	100.164581	100.576996	100.149574	100.240814	100.292313	100.380669	100.452469	100.490967	100.277733	100.592354	100.327171	100.367317	100.361252	100.515343	100.512482	100.343811	100.317802	100.444756	100.55748	99.957329	100.467911	100.292656	100.038849	100.468254
1066	100.319145	100.09549	100.287926	100.5308	100.184334	100.594116	100.226364	100.456955	100.42601	100.371376	100.306549	100.269913	100.307739	100.486969	100.346756	100.373474	100.281609	100.300232	100.356972	100.036346	100.377693	100.297836	100.385475	100.485146	100.294533	100.188553	100.371681	100.140503	100.403503	100.452736	100.168144	100.40139	100.145317	100.542488	100.388786	100.254593	100.223984	100.225189	100.498367	100.209869	100.307739	100.326942	100.469551	100.471352	100.543999	100.254883	100.633171	100.381592	100.403503	100.373474	100.487854	100.532593	100.346161	100.453056	100.492058	100.578522	100.142326	100.429901	100.446449	100.192169	100.549408
1067	100.423195	100.199677	100.415657	100.624702	100.163879	100.480103	100.24086	100.563896	100.420395	100.345123	100.424934	100.38266	100.377464	100.618889	100.32486	100.3862	100.292412	100.301682	100.418022	100.17823	100.468361	100.396576	100.408195	100.441833	100.402924	100.246048	100.457367	100.158058	100.441193	100.481728	100.307938	100.400101	100.216499	100.534454	100.40184	100.367035	100.335754	100.288307	100.416374	100.272682	100.377464	100.363014	100.562164	100.490997	100.599266	100.231049	100.675705	100.438286	100.441193	100.3862	100.459183	100.553535	100.348572	100.593971	100.541367	100.600449	100.335098	100.390289	100.606705	100.351929	100.63398
1068	100.526237	100.301743	100.538673	100.718567	100.14299	100.357605	100.258316	100.660286	100.411644	100.319824	100.53891	100.490547	100.444969	100.746033	100.297508	100.397316	100.302444	100.305763	100.47599	100.322426	100.552048	100.494072	100.42926	100.399673	100.506989	100.303635	100.541031	100.175415	100.477623	100.515923	100.442871	100.39473	100.287415	100.525536	100.414001	100.475037	100.449455	100.349426	100.334633	100.333199	100.445702	100.398018	100.653992	100.510498	100.65329	100.208046	100.715981	100.494537	100.473167	100.396606	100.430206	100.572266	100.350594	100.729347	100.587524	100.622765	100.522949	100.356483	100.760117	100.505791	100.713387
1069	100.521103	100.272034	100.457748	100.7323	100.130531	100.156631	100.324074	100.449921	100.343491	100.336075	100.463058	100.403618	100.40786	100.663986	100.176476	100.364365	100.287964	100.362274	100.419189	100.394478	100.415611	100.483238	100.396919	100.41745	100.430511	100.314499	100.510826	100.173698	100.45636	100.632225	100.360107	100.305977	100.292908	100.505157	100.396561	100.397957	100.508736	100.315559	100.325821	100.293961	100.423798	100.380287	100.651291	100.510132	100.635361	100.222168	100.673904	100.493858	100.355484	100.348427	100.418152	100.527451	100.342094	100.631783	100.527786	100.634659	100.446785	100.474785	100.637779	100.403976	100.615517
1070	100.515762	100.241158	100.373665	100.746559	100.117584	99.947853	100.392403	100.231339	100.272667	100.352966	100.384232	100.313316	100.369308	100.578758	100.050751	100.330124	100.272919	100.421013	100.360176	100.469337	100.27388	100.471985	100.363312	100.435928	100.351074	100.325813	100.479446	100.171921	100.434242	100.753044	100.274109	100.213753	100.29863	100.484001	100.378464	100.317871	100.570312	100.280365	100.316658	100.253189	100.401047	100.361862	100.64846	100.509735	100.61673	100.236847	100.630203	100.493156	100.233246	100.298393	100.405624	100.480904	100.333252	100.530418	100.465752	100.647034	100.367653	100.597717	100.510719	100.298164	100.513824
1071	100.510178	100.209061	100.286224	100.761398	100.104095	99.730743	100.463417	100.004051	100.199036	100.370499	100.302277	100.219391	100.329224	100.49012	99.920006	100.294518	100.25724	100.482056	100.29882	100.54715	100.12648	100.460266	100.328362	100.455109	100.268448	100.337532	100.446793	100.170052	100.41124	100.878654	100.1847	100.117874	100.304558	100.461998	100.359619	100.234604	100.634338	100.243759	100.307144	100.210777	100.377396	100.342705	100.645538	100.509308	100.597359	100.252083	100.584747	100.492393	100.106133	100.246346	100.392593	100.432465	100.324059	100.425018	100.401215	100.659874	100.285362	100.725517	100.378571	100.188148	100.408104
1072	100.449059	100.215508	100.243973	100.541214	100.062881	99.811325	100.401176	99.952118	100.220741	100.369682	100.324013	100.197563	100.327011	100.423599	99.919151	100.328484	100.244713	100.400421	100.220802	100.482735	100.170563	100.401894	100.327011	100.415359	100.240234	100.267967	100.451981	100.216972	100.440002	100.809036	100.190063	100.089798	100.251472	100.379478	100.334534	100.210297	100.564323	100.231979	100.318787	100.157181	100.338272	100.344238	100.55983	100.359322	100.494743	100.231262	100.495468	100.431839	100.032211	100.196091	100.342033	100.358513	100.327011	100.390648	100.382408	100.594971	100.302299	100.609245	100.330032	100.194565	100.333061
