[HEADER]
Format	J&M ASCII Table
Comment	COA_01_P.00039_HAL03-noFilter_UVIR600um2-UV400um0.5_24mm
Date	25/09/2024 11:25:28
Order	Y (evenX)
TechType	UV
NumPoints	841
FirstX	304
LastX	1144
XType	nm
YType	Transmission
ZType	s
NumSubFile	61
Matrix	Z vs X
[LOGIN]
Name=JM
[INSTRUMENT]
Name=TIDAS S
Detector=MMS - ASPEN 97,5 kHz
Diodearray=256 Pixel
Serial#=39059
Calibrated=2016-03-14
Range=303.56-1144.49 [nm] (F0)

SWVersion=v3.22.6 (build 0)
[CONFIG]
ChannelName=Result
ChannelType=Normalized
[PARAMETER]
It=91.00
Aver=20
Norm=1
Range=304.0-1144.0 nm
Scan=Single
[TRIGGER]
Sweep=0
Scan=0
[DIO]
DigOut=0x0000
DigIn=0x0000
[DATA]
	00:00:00.000	00:00:23.220	00:00:46.444	00:01:09.632	00:01:32.821	00:01:56.011	00:02:19.207	00:02:42.403	00:03:05.590	00:03:28.776	00:03:51.970	00:04:15.167	00:04:38.356	00:05:01.549	00:05:24.740	00:05:47.925	00:06:11.115	00:06:34.307	00:06:57.497	00:07:20.692	00:07:43.882	00:08:07.082	00:08:30.264	00:08:53.453	00:09:16.645	00:09:39.838	00:10:03.028	00:10:26.222	00:10:49.413	00:11:12.603	00:11:35.799	00:11:58.990	00:12:22.171	00:12:45.359	00:13:08.553	00:13:31.742	00:13:54.934	00:14:18.123	00:14:41.309	00:15:04.490	00:15:27.682	00:15:50.874	00:16:14.064	00:16:37.254	00:17:00.444	00:17:23.632	00:17:46.832	00:18:10.014	00:18:33.200	00:18:56.386	00:19:19.570	00:19:42.757	00:20:05.954	00:20:29.145	00:20:52.335	00:21:15.529	00:21:38.715	00:22:01.906	00:22:25.092	00:22:48.284	00:23:11.473
960	100.024323	100.013039	99.988693	100.010178	99.988892	100.013458	99.975784	100.015411	99.997925	100.032364	100.002708	99.989922	99.985985	100.025955	100.006546	99.98954	99.988518	99.988319	100.0271	100.0271	100.002625	100.005516	100.001839	100.016312	100.01075	99.995956	100.003471	99.998375	100.028488	99.989494	100.003708	100.019875	100.012062	100.004944	99.997879	99.973602	100.006042	99.989052	99.975403	99.996826	100.020065	100.015579	99.99305	100.003159	99.991432	99.994286	99.992523	100.004639	99.961845	100.006142	99.969231	99.990685	99.99511	99.97921	99.997803	99.989342	99.999062	99.990158	99.996292	99.977974	99.992165
961	100.036583	100.01918	100.004341	100.019012	99.989296	100.035942	99.990189	100.022659	100.00824	100.038742	100.016891	100.007759	99.98745	100.033333	100.010429	99.992683	99.997643	99.989265	100.033401	100.033401	100.013527	100.015381	100.005127	100.01268	100.019051	99.998077	100.001869	100.003242	100.043526	99.991005	99.988495	100.041344	100.025818	100.015343	100.006554	99.971649	100.013748	99.996002	99.975113	100.00985	100.026299	100.029373	99.996231	100.011894	99.999489	99.999657	99.997887	100.025368	99.980995	100.017097	99.979759	99.992752	100.00975	99.990395	100.003204	100.007721	100.008308	99.994392	100.01149	99.986969	100.006226
962	100.036751	100.023415	100.00489	100.02549	99.99334	100.039848	99.997726	100.027	100.018814	100.044235	100.026787	100.013138	100.001884	100.036774	100.015976	100.000046	100.012672	99.998001	100.03109	100.03109	100.010773	100.019814	100.014183	100.026558	100.022888	100.010612	100.014206	100.016525	100.040855	100.00238	99.993614	100.053513	100.026474	100.023949	100.011848	99.985168	100.019051	100.003639	99.993431	100.011314	100.028023	100.028526	99.990715	100.028099	100.002586	100.004135	100.006996	100.014076	99.98822	100.013863	100.004509	99.996941	100.006149	99.991005	99.998436	100.016235	100.011589	99.995125	100.012085	99.993095	100.009262
963	100.036072	100.027596	100.004387	100.031921	99.997726	100.042572	100.004944	100.031235	100.029648	100.049797	100.036583	100.017761	100.017525	100.040009	100.021744	100.007858	100.028458	100.007454	100.028122	100.028122	100.006996	100.023949	100.023842	100.041939	100.026527	100.024124	100.027763	100.03067	100.036873	100.014671	100.000229	100.065323	100.02623	100.0326	100.017021	100.000046	100.024307	100.01149	100.01342	100.012016	100.02948	100.026642	99.984467	100.045189	100.005409	100.008652	100.016556	100.00029	99.994759	100.00956	100.030777	100.001358	100.001205	99.990891	99.992836	100.024239	100.014511	99.995628	100.011673	99.999138	100.011612
964	100.035393	100.031898	100.003876	100.038544	100.002228	100.045357	100.01236	100.035583	100.040749	100.055489	100.046661	100.022507	100.033554	100.04332	100.027657	100.015854	100.044617	100.017151	100.025085	100.025085	100.003136	100.028206	100.033745	100.057709	100.030243	100.037979	100.041664	100.045181	100.032822	100.02729	100.007011	100.077423	100.026001	100.041473	100.022316	100.015305	100.029686	100.019547	100.033936	100.012733	100.030968	100.024712	99.978065	100.062691	100.008301	100.01329	100.026367	99.986176	100.001488	100.005165	100.057724	100.005898	99.996132	99.990784	99.987099	100.032448	100.017509	99.99614	100.011253	100.005356	100.014023
965	100.021194	100.018562	100.00296	100.030266	100.000259	100.033165	100.006844	100.032318	100.032845	100.047066	100.042305	100.014244	100.026474	100.033615	100.020996	100.011734	100.046936	100.014748	100.019249	100.015022	99.996475	100.017143	100.028084	100.053047	100.020935	100.033295	100.038574	100.040375	100.027504	100.020554	100.004707	100.055908	100.017639	100.030533	100.018478	100.013985	100.025177	100.015083	100.031044	99.999573	100.024017	100.009224	99.9823	100.052094	99.999306	100.007988	100.02639	99.987122	99.996414	100.000656	100.051773	99.995125	99.985153	99.989128	99.983147	100.025833	100.006714	99.984703	100.000801	99.993584	100.008377
966	100.000023	99.996201	100.001846	100.014427	99.995056	100.013306	99.994751	100.0252	100.015297	100.031433	100.03067	99.999359	100.00769	100.017227	100.007942	100.001442	100.042305	100.006233	100.011955	100.001297	99.988319	99.998238	100.014534	100.038078	100.004974	100.019226	100.026878	100.025818	100.021469	100.004005	99.99781	100.017204	100.005127	100.009476	100.010025	100.004318	100.01564	100.004257	100.016365	99.979286	100.012733	99.98674	99.99192	100.02726	99.984238	99.997665	100.021515	99.995644	99.985352	99.996025	100.029251	99.976524	99.971054	99.986671	99.980026	100.011673	99.988831	99.967125	99.985161	99.972641	99.998634
967	99.97831	99.973267	100.000694	99.998177	99.989708	99.992928	99.982361	100.017891	99.997299	100.015404	100.01873	99.984093	99.988419	100.000427	99.994537	99.990891	100.037575	99.997513	100.004486	99.987236	99.979935	99.978844	100.000633	100.02272	99.988602	100.004807	100.014915	100.010895	100.015282	99.987038	99.990746	99.977516	99.992279	99.987885	100.00135	99.994377	100.005867	99.993156	100.00132	99.958473	100.00116	99.963692	100.001801	100.001785	99.968765	99.987061	100.01651	100.004402	99.974014	99.99128	100.006142	99.957436	99.956596	99.984146	99.976837	99.997139	99.970497	99.949089	99.969116	99.951164	99.988632
968	99.969749	99.964432	99.999016	99.990814	99.990608	99.980858	99.978958	100.016273	99.986908	100.008034	100.011894	99.981651	99.984093	99.991539	99.986908	99.986931	100.033936	99.992729	100.003433	99.982353	99.976517	99.9739	99.995682	100.012352	99.982101	99.997101	100.010941	100.005379	100.010658	99.981133	99.988144	99.962029	99.985718	99.979698	99.998825	99.987137	99.998299	99.991325	99.995926	99.954773	99.992233	99.958405	100.005081	99.986908	99.961967	99.981346	100.00843	100.012138	99.970718	99.988129	99.99617	99.949371	99.95034	99.984261	99.976517	99.988373	99.962959	99.945793	99.961479	99.946266	99.985985
969	99.980789	99.976601	99.996597	99.996719	100.000717	99.981194	99.988922	100.023117	99.987946	100.013557	100.012634	99.998268	100.001945	99.994431	99.987946	99.992783	100.03196	99.993843	100.011909	99.991142	99.980408	99.990417	100.004051	100.009499	99.990303	99.999466	100.018921	100.013878	100.008377	99.991737	99.992195	99.982613	99.988525	99.99147	100.005432	99.983955	99.994041	100.003265	100.004898	99.976456	99.987297	99.979546	99.998489	99.987946	99.968094	99.982895	99.99588	100.018326	99.979355	99.98735	100.005745	99.957733	99.956306	99.988266	99.980408	99.988213	99.971489	99.964348	99.966393	99.966042	99.994225
970	99.992142	99.98912	99.994102	100.002777	100.011108	99.981567	99.999153	100.030151	99.989014	100.019226	100.01342	100.015366	100.020287	99.997414	99.989014	99.998795	100.029961	99.99498	100.020622	100.000191	99.984428	100.007401	100.012657	100.006569	99.998718	100.001907	100.027122	100.022614	100.006058	100.002625	99.996376	100.003769	99.991432	100.003563	100.012222	99.98069	99.989693	100.015518	100.014137	99.998749	99.982246	100.001251	99.99176	99.989014	99.974388	99.984505	99.983009	100.024689	99.988243	99.98658	100.015602	99.966339	99.96244	99.992386	99.984428	99.98806	99.980286	99.983421	99.971443	99.986359	100.002708
971	100.004364	100.001038	99.994087	100.007797	100.02018	99.983337	100.007988	100.037445	99.990662	100.024963	100.014786	100.02906	100.036705	99.999352	99.992157	100.005432	100.028923	99.996895	100.027039	100.008072	99.989197	100.022301	100.018784	100.005898	100.006058	100.005066	100.033554	100.030647	100.00563	100.011276	100.000938	100.022018	99.995064	100.015244	100.019852	99.979958	99.988213	100.025299	100.022301	100.019012	99.979958	100.019989	99.987648	99.990097	99.982353	99.987274	99.974838	100.03009	99.996712	99.986526	100.024879	99.973854	99.968178	99.995872	99.988922	99.988922	99.988266	100.000092	99.977272	100.002716	100.010384
972	100.020096	100.00795	100.00843	100.006012	100.020454	99.993149	100.007454	100.045479	99.995544	100.030312	100.019363	100.021294	100.039696	99.994942	100.007103	100.014923	100.033691	100.00312	100.019241	100.008179	99.997841	100.023224	100.009621	100.018539	100.006126	100.012032	100.028976	100.033569	100.016365	100.005768	100.007225	100.021049	100.002525	100.02298	100.03141	99.994118	100.003731	100.019363	100.023224	100.024902	99.994118	100.019005	99.999413	99.991219	99.999054	99.996513	99.995209	100.029228	100.001694	99.99073	100.029587	99.974129	99.970886	99.995186	99.995682	99.995682	99.990616	100.000717	99.987007	99.993965	100.012398
973	100.036285	100.015053	100.023178	100.004196	100.020729	100.003242	100.006927	100.053741	100.000587	100.03582	100.024094	100.013313	100.042793	99.990425	100.022469	100.024673	100.038597	100.009537	100.01123	100.008286	100.006721	100.024178	100.000214	100.031517	100.00621	100.019196	100.024292	100.036575	100.027405	100.00013	100.013687	100.020073	100.010208	100.030937	100.043282	100.008682	100.019691	100.013268	100.024178	100.030968	100.008682	100.017998	100.01149	99.992378	100.016212	100.006012	100.016129	100.028358	100.006805	99.995071	100.034454	99.974426	99.973671	99.994492	100.002609	100.002609	99.993042	100.001373	99.997017	99.984993	100.014473
974	100.052895	100.022354	100.038322	100.002312	100.021019	100.013588	100.006363	100.062202	100.005745	100.041473	100.028923	100.005112	100.045952	99.985764	100.038254	100.034676	100.04364	100.016106	100.003006	100.008408	100.015831	100.025154	99.99054	100.044838	100.006294	100.02655	100.01947	100.03965	100.038742	99.994324	100.020309	100.019051	100.018074	100.039078	100.055489	100.023613	100.036072	100.006996	100.025154	100.037193	100.023613	100.016953	100.023903	99.993553	100.033844	100.015762	100.037621	100.027451	100.012054	99.999504	100.039436	99.974709	99.976532	99.993774	100.009743	100.009743	99.995514	100.002029	100.007286	99.975754	100.016609
975	100.034401	100.023437	100.027061	99.999207	100.009048	100.016663	99.998802	100.046417	100.002304	100.034454	100.013496	100.006012	100.042213	99.981575	100.027641	100.028053	100.030746	100.017044	99.986382	100.006775	100.009453	100.013313	99.985252	100.036957	100.006393	100.022446	100.0075	100.03698	100.030563	99.998268	100.01664	100.009262	100.02092	100.041649	100.037109	100.008644	100.02668	100.003471	100.013313	100.025513	100.012733	100.007713	100.021484	99.993607	100.030388	99.991959	100.027061	100.014267	100.006363	99.995331	100.031136	99.979088	99.974808	99.991852	99.9879	99.996063	99.988152	99.995712	99.998604	99.968002	100.006531
976	100.011002	100.023781	100.012192	99.99588	99.995247	100.018898	99.990166	100.027176	99.997696	100.02565	99.99511	100.00808	100.037506	99.977341	100.013458	100.019165	100.015274	100.017288	99.968269	100.004875	100.000969	99.99958	99.9804	100.026215	100.006485	100.0168	99.994347	100.033531	100.01973	100.003555	100.011574	99.998108	100.023224	100.043571	100.014427	99.989532	100.013794	100.000206	99.99958	100.011292	99.998322	99.997208	100.017151	99.993523	100.0242	99.96331	100.012192	99.999229	99.999168	99.98996	100.020981	99.984108	99.972458	99.989754	99.961861	99.979431	99.979362	99.988358	99.987305	99.960258	99.99469
977	99.986938	100.024117	99.996895	99.992462	99.981049	100.021187	99.98127	100.007393	99.992958	100.016609	99.976196	100.010231	100.032661	99.972977	99.99884	100.010025	99.999336	100.017532	99.949631	100.00293	99.992241	99.985435	99.97541	100.015152	100.006569	100.010979	99.980804	100.029984	100.008568	100.008987	100.006355	99.986649	100.025581	100.045563	99.991081	99.969864	100.000534	99.996841	99.985435	99.996651	99.98349	99.986404	100.01268	99.993423	100.017807	99.933846	99.996895	99.983734	99.991745	99.984428	100.010513	99.989258	99.970039	99.987579	99.935059	99.962303	99.970314	99.980782	99.975685	99.952278	99.982506
978	99.979912	100.026657	99.996307	100.002373	99.979851	100.021385	99.982948	100.010406	99.993256	100.022034	99.978806	100.015465	100.035057	99.983208	99.996796	100.010147	100.003288	100.026474	99.95903	100.003098	99.989304	99.984741	99.981087	100.008965	100.012314	100.012802	99.982445	100.029358	100.004456	100.018059	100.011826	99.986969	100.027588	100.042847	99.987839	99.972557	100.001183	99.993813	99.990807	99.994125	99.992477	99.995628	100.016769	100.005898	100.01429	99.9468	100.00193	99.982079	100.004486	99.987404	100.017509	100.000206	99.977509	99.987511	99.934723	99.973259	99.983528	99.985977	99.981903	99.954872	99.988579
979	99.983063	100.03054	100.004562	100.020454	99.986473	100.020348	99.991005	100.027229	99.996635	100.036255	99.994446	100.022652	100.041855	100.00238	100.002304	100.015854	100.01931	100.040771	99.985466	100.004539	99.98983	99.992134	99.993286	100.00563	100.02153	100.019249	99.993286	100.030518	100.004532	100.029442	100.023804	99.994392	100.029411	100.037262	99.996666	99.988792	100.010216	99.990936	100.008011	99.998894	100.015976	100.017082	100.026047	100.026115	100.012436	99.985542	100.01931	99.988739	100.029541	99.995529	100.035141	100.014786	99.991035	99.988708	99.950371	100.001297	100.010338	99.998947	99.998978	99.96389	100.00576
980	99.986336	100.034546	100.013115	100.039116	99.993317	100.019249	99.999329	100.044586	100.000092	100.050926	100.010574	100.030067	100.048866	100.022171	100.007973	100.021744	100.035835	100.055527	100.012741	100.006012	99.990372	99.999763	100.005875	100.002197	100.031044	100.025902	100.004456	100.031708	100.004601	100.041199	100.036171	100.00206	100.031265	100.031509	100.005783	100.005547	100.019547	99.987976	100.025772	100.00383	100.040199	100.039207	100.035629	100.046982	100.010506	100.025513	100.037254	99.995613	100.055397	100.003922	100.053337	100.029823	100.005005	99.989929	99.966507	100.030228	100.038002	100.012337	100.016579	99.97319	100.023483
981	99.985901	100.032188	100.008644	100.037239	99.993874	100.017036	99.994644	100.047066	99.998802	100.04821	100.012337	100.024712	100.047173	100.027679	100.005173	100.018898	100.037468	100.052055	100.019768	99.999954	99.986603	99.996811	100.009659	99.995934	100.02948	100.024643	100.007866	100.028061	99.996262	100.038704	100.037018	100.008629	100.024269	100.026917	100.005981	100.010094	100.018349	99.983284	100.028397	100.001038	100.045982	100.039848	100.031982	100.048744	100.003647	100.041046	100.042221	99.993767	100.064209	100.004181	100.053696	100.031807	100.004784	99.985245	99.974777	100.036812	100.041916	100.013687	100.017426	99.975464	100.027428
982	99.979095	100.01886	99.981819	99.999962	99.983566	100.012947	99.96759	100.023781	99.989311	100.015472	99.98922	99.997429	100.030449	100.008461	99.987762	100.000992	100.01329	100.017204	99.991676	99.98101	99.975449	99.975624	99.998161	99.98494	100.00882	100.009743	99.997803	100.016129	99.973618	100.01165	100.017952	100.013138	100.002075	100.024437	99.990776	99.9935	99.99897	99.975731	100.004807	99.985031	100.019768	100.003349	100.005531	100.017487	99.988396	100.014023	100.024704	99.976906	100.043396	99.99041	100.023232	100.011192	99.980095	99.970421	99.969254	100.004623	100.004707	99.99424	99.989304	99.965599	100.007462
983	99.972099	100.005112	99.954132	99.961456	99.972939	100.008728	99.939659	99.999741	99.979523	99.981674	99.965347	99.969238	100.013184	99.988602	99.969795	99.982491	99.98835	99.981216	99.962654	99.961449	99.963943	99.953751	99.986282	99.973587	99.987503	99.994362	99.987404	100.003815	99.950233	99.983696	99.99826	100.017799	99.979149	100.021889	99.975067	99.976364	99.978966	99.967918	99.980453	99.968491	99.992706	99.965637	99.978233	99.985191	99.972656	99.986115	100.006607	99.959496	100.021912	99.976189	99.991768	99.989906	99.95459	99.955139	99.963562	99.971382	99.966286	99.974152	99.960243	99.955406	99.986855
984	99.967804	99.993767	99.932503	99.929588	99.966278	100.004814	99.917419	99.980148	99.971397	99.953743	99.945923	99.946472	99.998291	99.974274	99.956375	99.968178	99.966499	99.950821	99.939674	99.945824	99.956841	99.938606	99.976768	99.966179	99.971184	99.983536	99.979691	99.994133	99.932602	99.959877	99.982979	100.022438	99.960815	100.020531	99.962334	99.963356	99.962799	99.963272	99.960724	99.954987	99.969795	99.934586	99.956932	99.958183	99.96035	99.963448	99.991585	99.946762	100.002266	99.96563	99.96563	99.971863	99.933289	99.945869	99.960625	99.944214	99.934128	99.955963	99.935928	99.948639	99.970634
985	99.984871	100.002846	99.961205	99.954391	99.990974	100.004135	99.942764	99.998207	99.977798	99.975906	99.964119	99.969284	100.004402	100.004494	99.980141	99.988304	99.972801	99.969109	99.966965	99.963257	99.984444	99.977402	99.987099	99.99012	99.995979	100.009323	99.993904	100.00631	99.962059	99.972198	100.004158	100.025917	99.98082	100.028587	99.974701	99.984177	99.979004	99.983322	99.979958	99.967209	99.983055	99.960258	99.985306	99.976608	99.976501	99.985039	100.00293	99.97187	100.000778	99.984955	99.984955	99.982101	99.948189	99.984024	99.979088	99.968513	99.95594	99.955925	99.9524	99.969193	99.990807
986	100.002579	100.012291	99.990967	99.980125	100.016617	100.003448	99.969063	100.016937	99.984428	99.998924	99.982994	99.992943	100.010742	100.035858	100.004784	100.009201	99.979332	99.988083	99.995277	99.981331	100.013077	100.017616	99.997803	100.014961	100.021706	100.036095	100.008644	100.018929	99.992622	99.98497	100.026131	100.029541	100.001572	100.036957	99.987518	100.005768	99.995819	100.004128	99.999908	99.979889	99.996803	99.98687	100.014748	99.995712	99.993271	100.007423	100.014732	99.99794	99.999229	100.005005	100.005005	99.992722	99.963638	100.023605	99.998245	99.993729	99.978577	99.955887	99.969498	99.990509	100.011757
987	100.020935	100.022079	100.021866	100.006821	100.043213	100.002693	99.996353	100.036369	99.991295	100.022797	100.002586	100.017502	100.017311	100.068413	100.03035	100.030884	99.986099	100.007759	100.024651	100.000084	100.042793	100.059387	100.008904	100.040733	100.048401	100.06385	100.023941	100.032021	100.024353	99.99823	100.04892	100.033272	100.023117	100.045601	100.000824	100.028183	100.013268	100.025703	100.020622	99.993042	100.011086	100.014511	100.045288	100.015549	100.010666	100.03067	100.026939	100.024971	99.997612	100.02581	100.02581	100.003723	99.97966	100.064682	100.01812	100.019882	100.00206	99.955818	99.987228	100.012634	100.033478
988	100.025894	100.000465	100.024292	100.010559	100.031303	99.999825	100.002121	100.039627	99.983612	100.021469	100.003174	100.016891	100.014969	100.065491	100.027275	100.014565	99.977615	100.006332	100.025536	100.006882	100.043312	100.055443	100.004211	100.03009	100.049301	100.049614	100.014412	100.017395	100.013519	100.001404	100.039413	100.020218	100.032768	100.028481	99.997704	100.02253	100.013733	100.019882	100.00824	99.986946	99.998383	100.014259	100.036072	100.005081	100.004028	100.032928	100.014236	100.016357	99.981827	100.023415	100.023415	100.008118	99.973038	100.034607	100.014771	100.009659	99.996819	99.958626	99.976021	100.012329	100.025688
